topic,term,beta
6,김기식,2.7436405655335456e-20
7,김기식,1.4284661489680055e-39
8,김기식,9.2170711948782e-30
9,김기식,1.1123662038671959e-175
1,애매,4.528456129356147e-12
2,애매,5.3974376512734304e-14
3,애매,4.0791913119294308e-168
4,애매,2.0287234730433695e-4
5,애매,3.3298641524956744e-4
6,애매,2.5405767838622842e-14
7,애매,9.631651456178319e-14
8,애매,1.0610334690005111e-7
9,애매,7.0843726044888865e-171
1,박지원,7.528838051602525e-181
2,박지원,5.300898847465964e-169
3,박지원,9.83983048190746e-39
4,박지원,7.683968952434412e-4
5,박지원,2.695995448287897e-6
6,박지원,4.346407125905794e-182
7,박지원,3.561840577509097e-185
8,박지원,2.0183305834640923e-181
9,박지원,1.2123322395192748e-43
1,복원,3.228387336090395e-24
2,복원,1.1127091181621996e-167
3,복원,3.992743880991531e-18
4,복원,3.0920474291024107e-4
5,복원,8.225950030573586e-10
6,복원,5.411908892073288e-4
7,복원,5.631017154534503e-171
8,복원,1.2318117746959592e-167
9,복원,2.1047992466050977e-4
1,존재,1.6939306409034376e-4
2,존재,2.775487267552419e-19
3,존재,6.32473276855518e-12
4,존재,0.002077655899841192
5,존재,6.945888195596753e-6
6,존재,5.371301708259546e-4
7,존재,2.089865076385376e-4
8,존재,9.090304510708533e-8
9,존재,8.643654969870238e-4
1,면책,4.5895664289764456e-27
2,면책,7.126242004463272e-24
3,면책,1.8541839514454784e-7
4,면책,2.445651153297959e-4
5,면책,5.795039011363389e-4
6,면책,2.645424565874842e-16
7,면책,1.3600661892845741e-175
8,면책,1.4769311869343792e-30
9,면책,1.8563402463163966e-13
1,법제,1.5487421206968136e-4
2,법제,2.35103448228202e-4
3,법제,9.229619357631126e-5
4,법제,6.616821847654722e-4
5,법제,3.187673704910346e-4
6,법제,4.832763927415882e-4
7,법제,1.3628215932601677e-11
8,법제,1.9030353520316993e-4
9,법제,1.55091817810537e-7
1,소극,1.1536111743460121e-20
2,소극,0.0010080529420769474
3,소극,4.822582193969246e-34
4,소극,1.7652250125152846e-4
5,소극,4.891742724993235e-21
6,소극,7.470245193912569e-50
7,소극,5.335489839845841e-33
8,소극,1.8420548213612115e-4
9,소극,2.7372212176568755e-27
1,정보공개,7.256843348253153e-11
2,정보공개,3.8294622233885157e-34
3,정보공개,1.48732592932688e-4
4,정보공개,1.4368567832043716e-5
5,정보공개,5.8295793464031e-164
6,정보공개,9.332577051385547e-151
7,정보공개,1.212407069732539e-24
8,정보공개,9.406213585096338e-5
9,정보공개,3.9862778461172507e-4
1,자문기구,7.495685229911468e-47
2,자문기구,1.4091778179019757e-23
3,자문기구,7.393003336672995e-171
4,자문기구,8.232069312213288e-4
5,자문기구,2.3732462336257545e-32
6,자문기구,1.3398461166927742e-163
7,자문기구,5.985342292558341e-175
8,자문기구,1.1789944902062045e-4
9,자문기구,3.7014633958860177e-16
1,윤리위,9.343005900300799e-66
2,윤리위,4.5747168222949785e-17
3,윤리위,3.53170156805481e-48
4,윤리위,6.16190626875114e-4
5,윤리위,2.3239424625099455e-28
6,윤리위,6.51605237410171e-176
7,윤리위,1.0482534798689067e-179
8,윤리위,1.7708630123431033e-4
9,윤리위,4.778671364194583e-23
1,의석,1.2055043063817029e-29
2,의석,3.682478984301794e-12
3,의석,1.8778983674320142e-4
4,의석,5.801121888639429e-4
5,의석,1.0344537261188043e-181
6,의석,4.837617809222604e-176
7,의석,8.547381618458719e-24
8,의석,4.5984987760352997e-175
9,의석,3.201212880471811e-18
1,질문,2.347925883638598e-15
2,질문,2.7320555124165226e-4
3,질문,2.8272466973621187e-11
4,질문,0.002225452403609107
5,질문,3.5233304422009127e-4
6,질문,7.912242892931088e-6
7,질문,1.10556678698471e-19
8,질문,7.585296158862445e-9
9,질문,1.256689667350963e-9
1,건강,1.7096764795341028e-4
2,건강,1.9108438276746e-176
3,건강,1.7113821279404644e-29
4,건강,4.872383636587665e-173
5,건강,3.610750316469504e-4
6,건강,2.382292528004253e-13
7,건강,4.361440487439415e-50
8,건강,4.0795007942415194e-169
9,건강,1.8109484260134625e-4
1,기대,2.0140689857379957e-7
2,기대,5.03602511727965e-12
3,기대,1.5240732098162552e-9
4,기대,5.09159682496212e-4
5,기대,0.00092776208901404695
6,기대,4.472900472708932e-4
7,기대,6.022385094062815e-168
8,기대,2.7907989294433604e-5
9,기대,7.800822804378186e-4
1,목소리,1.1068163013483452e-4
2,목소리,9.589353357779689e-4
3,목소리,6.047632930690123e-4
4,목소리,7.060331170414898e-4
5,목소리,9.841348979189157e-4
6,목소리,8.787755997764864e-4
7,목소리,9.775897625235355e-4
8,목소리,4.931632613453721e-4
9,목소리,1.5343759048842578e-5
1,물론,2.6075825485739818e-9
2,물론,9.440756942807226e-5
3,물론,1.3821775554063333e-4
4,물론,2.461400044740076e-5
5,물론,4.299801079296009e-4
6,물론,3.7658149028459994e-4
7,물론,1.3913388328195823e-4
8,물론,2.6941358297952266e-146
9,물론,2.3445601856458707e-21
1,세트,6.743975654335565e-173
2,세트,3.307640165173075e-28
3,세트,5.583054166949681e-9
4,세트,1.580378916716973e-10
5,세트,2.3641308114599727e-4
6,세트,4.009593639095203e-4
7,세트,6.5266558374466825e-37
8,세트,6.061348737662515e-78
9,세트,2.960113258295756e-21
1,실제,2.561573654867388e-4
2,실제,2.2087314628735377e-4
3,실제,1.1404274672349711e-4
4,실제,5.793323581166223e-4
5,실제,4.901090946173551e-4
6,실제,3.013174437714197e-4
7,실제,0.001402109543792628
8,실제,1.2374533756730632e-16
9,실제,6.836678768921732e-4
1,홍보,2.652841041840397e-4
2,홍보,1.4658993931394902e-21
3,홍보,3.74157252642647e-4
4,홍보,6.078273613308596e-12
5,홍보,2.7378873458774644e-4
6,홍보,3.237271046252299e-4
7,홍보,2.831669358593551e-4
8,홍보,4.1348463365601095e-5
9,홍보,5.824573252913356e-17
1,공감,1.4723392330981897e-20
2,공감,1.5871845166003912e-4
3,공감,7.207703002184682e-4
4,공감,1.7450070508637753e-4
5,공감,8.078017571610926e-4
6,공감,7.812433314994556e-4
7,공감,2.3700298027911598e-4
8,공감,5.654626332600329e-4
9,공감,2.7659009863391532e-8
1,종사자,1.8310721009006212e-16
2,종사자,1.5525760360429765e-12
3,종사자,3.2519825110692966e-17
4,종사자,2.2861559381512795e-41
5,종사자,0.001498558046316706
6,종사자,1.514471847638312e-14
7,종사자,7.11276818929017e-4
8,종사자,1.056087347900022e-55
9,종사자,1.4912443453105796e-4
1,무엇,1.2325444089070638e-14
2,무엇,2.6247978358716113e-11
3,무엇,0.0013132110375451065
4,무엇,2.1932498292173095e-4
5,무엇,8.830333483728947e-4
6,무엇,5.492934526474912e-4
7,무엇,3.326204056473198e-4
8,무엇,2.1532943142105656e-4
9,무엇,9.64336081553202e-4
1,인정,1.4686876195140242e-11
2,인정,2.3757124270925008e-4
3,인정,1.1948917372033675e-6
4,인정,0.0012537092237962589
5,인정,0.0011290044071115618
6,인정,5.050018593047228e-4
7,인정,6.463594094150313e-4
8,인정,3.7817074756410507e-4
9,인정,1.4528236612323478e-4
1,적극,8.698260122510443e-4
2,적극,5.896888216221457e-4
3,적극,0.0010022404247756567
4,적극,0.0011821502851840872
5,적극,5.8619743677599e-4
6,적극,4.9018001005813023e-11
7,적극,4.744054814637645e-4
8,적극,0.0016356396354244441
9,적극,0.0015579919857800861
1,정당,6.663261839620699e-16
2,정당,2.5367697158945287e-4
3,정당,4.2724114379395286e-17
4,정당,7.501938808976888e-4
5,정당,0.001210021597400166
6,정당,1.2143987477831682e-20
7,정당,4.372240281849598e-6
8,정당,9.166195289625783e-4
9,정당,5.3633644785792265e-17
1,기재,8.363451693942833e-4
2,기재,5.060287125214472e-4
3,기재,8.55488785233179e-19
4,기재,9.768176452316417e-143
5,기재,1.6970923737804426e-4
6,기재,3.720367079040489e-6
7,기재,6.932313516051935e-7
8,기재,6.918417461303013e-160
9,기재,2.7772498740176507e-21
1,발전,1.5029527772817387e-4
2,발전,4.009010047198563e-6
3,발전,4.5208419221753985e-4
4,발전,2.655972512834802e-4
5,발전,3.138822946141806e-4
6,발전,4.7724577373215756e-4
7,발전,3.360901194747676e-43
8,발전,1.0200554885619095e-77
9,발전,0.0013726894112355947
1,형평성,1.0569641262022415e-16
2,형평성,1.42436974552529e-4
3,형평성,2.9060498574942675e-176
4,형평성,2.8801571675524405e-26
5,형평성,5.973817193946103e-4
6,형평성,1.0866139125258724e-27
7,형평성,1.3921923888785558e-175
8,형평성,4.941452455977348e-13
9,형평성,5.743614797963127e-31
1,농어민,2.4596810865453944e-176
2,농어민,1.5331800214172898e-167
3,농어민,3.0101361969949553e-4
4,농어민,2.515339500220822e-28
5,농어민,3.6123766956959577e-4
6,농어민,3.5379075816259296e-21
7,농어민,3.6357278070368618e-40
8,농어민,2.0896821672672988e-177
9,농어민,1.1793515475244553e-4
1,미비,3.8578092454393915e-5
2,미비,4.369680110936031e-4
3,미비,1.230024061101463e-4
4,미비,2.192306052442266e-10
5,미비,4.892849557136577e-4
6,미비,1.3397854622806152e-4
7,미비,1.9208560086922996e-4
8,미비,8.742141764841059e-42
9,미비,1.614566253662139e-18
1,반쪽짜리,1.661164849074479e-4
2,반쪽짜리,1.6801373351396927e-4
3,반쪽짜리,2.2440559397536502e-172
4,반쪽짜리,6.358624880747352e-4
5,반쪽짜리,7.069933131348177e-4
6,반쪽짜리,1.111476624774953e-164
7,반쪽짜리,3.0258681231101154e-29
8,반쪽짜리,1.9143350085143533e-28
9,반쪽짜리,8.37152305439775e-25
1,불구,1.2884044498777576e-4
2,불구,1.797507941690968e-28
3,불구,3.7856259175584613e-4
4,불구,1.645668720234493e-4
5,불구,6.752008133863613e-4
6,불구,2.382752161485986e-9
7,불구,3.131252454332445e-4
8,불구,1.7736496723276296e-130
9,불구,4.2163648998304895e-4
1,금전,0.0012637183236683127
2,금전,9.312019792267113e-4
3,금전,7.869295052707708e-6
4,금전,7.066571007976741e-14
5,금전,2.610477115664215e-13
6,금전,2.0608698504555094e-16
7,금전,3.120141976682722e-36
8,금전,9.439738893928397e-6
9,금전,2.6761211030908312e-14
1,전날,8.16531975993428e-22
2,전날,9.788091392456666e-6
3,전날,9.245138506951188e-4
4,전날,3.6172430353688905e-4
5,전날,2.0280592045480381e-4
6,전날,4.19146105043522e-4
7,전날,2.3514597434386042e-4
8,전날,5.214099842895521e-4
9,전날,1.2339697787241228e-16
1,노회,1.501035187240354e-9
2,노회,1.0282893601964437e-4
3,노회,5.534963825867936e-174
4,노회,1.5680311425404826e-16
5,노회,4.515470223648488e-4
6,노회,1.3790215837682237e-169
7,노회,2.081005067622696e-175
8,노회,3.360958065960088e-39
9,노회,2.1923530135305073e-174
1,라디오,1.0397999047020698e-9
2,라디오,3.692313793837815e-5
3,라디오,4.197664503454407e-164
4,라디오,4.103791023412603e-4
5,라디오,1.794002601562121e-4
6,라디오,1.726861170842853e-167
7,라디오,1.6185951103321721e-170
8,라디오,3.491607771800855e-4
9,라디오,8.018663825363213e-169
1,심상,4.7442158915192865e-15
2,심상,5.783869804709387e-4
3,심상,5.569275052873307e-4
4,심상,4.5153713890106155e-5
5,심상,4.404412153893668e-4
6,심상,1.4954911387257231e-165
7,심상,4.849634581132286e-4
8,심상,4.646303865753858e-17
9,심상,1.0202709041076556e-160
1,신고의무,1.1660157870090995e-4
2,신고의무,1.0283018621869597e-4
3,신고의무,3.6175978828220415e-173
4,신고의무,7.654667550482088e-171
5,신고의무,3.612376695710046e-4
6,신고의무,1.7445653256271237e-167
7,신고의무,2.6513321835225455e-173
8,신고의무,9.24935840187706e-170
9,신고의무,2.4493830337724098e-26
1,언론기관,1.0824389417215573e-147
2,언론기관,2.9868305693713534e-12
3,언론기관,9.3470829827692e-180
4,언론기관,1.0786343465606522e-178
5,언론기관,6.321659191158738e-4
6,언론기관,1.411844929136331e-14
7,언론기관,2.41662759921637e-180
8,언론기관,2.2571190738518772e-177
9,언론기관,1.6947007517526557e-18
1,현실,4.632492287872365e-4
2,현실,5.905440809738771e-11
3,현실,7.923111433404966e-4
4,현실,8.399642448480946e-4
5,현실,0.0015952494502777268
6,현실,9.727167969487829e-4
7,현실,3.4152203006366086e-5
8,현실,6.776996835745518e-17
9,현실,0.001490646003477823
1,가액,2.0649801603143687e-4
2,가액,8.366216045419634e-11
3,가액,7.802106430132554e-47
4,가액,1.99949168370393e-20
5,가액,5.648486812371059e-4
6,가액,3.3233347498470454e-4
7,가액,3.408981007628776e-27
8,가액,5.651053647309648e-151
9,가액,2.713979920275825e-24
1,상한,1.429266346735544e-4
2,상한,5.1518457955126375e-59
3,상한,1.6093016098860675e-179
4,상한,2.5964822830814277e-23
5,상한,3.4084857626339035e-4
6,상한,3.366365612480738e-4
7,상한,1.1082836534014605e-178
8,상한,5.1135429745550814e-154
9,상한,4.5410449502825893e-178
1,조정,2.1904196615978066e-4
2,조정,7.17531675754104e-7
3,조정,4.93036581890775e-4
4,조정,2.039789739168313e-4
5,조정,4.246092438216588e-4
6,조정,0.0012527015557754792
7,조정,1.956188553478705e-4
8,조정,6.08868428468103e-132
9,조정,1.1332583479476483e-4
1,검증,1.0427616788042764e-30
2,검증,1.1846322772094184e-32
3,검증,6.905562503666838e-4
4,검증,2.2040361177090356e-12
5,검증,5.804229812325758e-11
6,검증,2.3773515103162074e-7
7,검증,1.6434926663812941e-38
8,검증,2.9720959878782913e-69
9,검증,1.6633349122806951e-4
1,도둑,9.697390605621535e-173
2,도둑,1.0450006994650067e-20
3,도둑,1.979384846412072e-4
4,도둑,2.1864928812413528e-6
5,도둑,9.07803428543523e-5
6,도둑,2.5814979316228984e-8
7,도둑,2.957607679928826e-32
8,도둑,1.3582305459848001e-73
9,도둑,3.1433763946560214e-4
1,결론,2.1662189813224876e-4
2,결론,2.4073417909079264e-4
3,결론,4.5280968407373227e-4
4,결론,1.132719731181646e-19
5,결론,2.0738829311789053e-4
6,결론,4.49385058910221e-4
7,결론,5.0615763009648813e-26
8,결론,4.934131567046246e-4
9,결론,8.772247829337274e-11
1,년대,9.377190438198063e-7
2,년대,8.148356045121594e-6
3,년대,3.505700997096393e-4
4,년대,4.985282460102195e-43
5,년대,7.619169405492032e-15
6,년대,2.3092326286541238e-6
7,년대,4.7644495859166314e-24
8,년대,5.084509760376118e-4
9,년대,0.0010210019096792305
1,봉사,2.06738893745409e-13
2,봉사,2.139048939809874e-177
3,봉사,1.9771373227496343e-4
4,봉사,1.7528220363261823e-13
5,봉사,4.307189214406139e-29
6,봉사,9.568722299864507e-4
7,봉사,1.2431732690594006e-17
8,봉사,1.2944327886950287e-173
9,봉사,1.7089870661428208e-7
1,분류,1.2543781431011283e-22
2,분류,3.9799669303469627e-4
3,분류,2.0611620934253162e-5
4,분류,1.026754935953029e-33
5,분류,8.16566626230683e-5
6,분류,6.063595706073093e-4
7,분류,1.644645425798567e-13
8,분류,1.9631728100140853e-21
9,분류,2.9318436199236695e-4
1,비롯,2.997712012408913e-14
2,비롯,9.150032277905547e-4
3,비롯,2.490671829848338e-4
4,비롯,4.4575445774651905e-4
5,비롯,8.135077833476535e-6
6,비롯,9.830012817371374e-4
7,비롯,5.114791770909873e-4
8,비롯,1.6280063257275562e-24
9,비롯,5.82119883145545e-4
1,수장,9.86814711944805e-16
2,수장,1.2280599502330675e-128
3,수장,3.023266570002867e-11
4,수장,9.896339596009233e-34
5,수장,1.5681576872579543e-4
6,수장,8.23796530718201e-4
7,수장,1.0517285255208434e-176
8,수장,2.773330201836175e-4
9,수장,9.207487297848473e-5
1,얼굴,9.384699137656558e-5
2,얼굴,4.577058972620576e-109
3,얼굴,2.9370871704687495e-4
4,얼굴,2.7806889352114105e-4
5,얼굴,8.83758376295713e-6
6,얼굴,5.30107324374719e-10
7,얼굴,4.293004290369852e-168
8,얼굴,3.962288991885135e-162
9,얼굴,4.094890271911032e-5
1,청사,3.976140487765165e-9
2,청사,4.2625210643833653e-41
3,청사,5.091289952120169e-5
4,청사,1.4985600772698614e-24
5,청사,5.0800746778982185e-26
6,청사,0.0020936298555816416
7,청사,8.608416873044277e-4
8,청사,1.3474542969396352e-138
9,청사,1.1950518505628125e-12
1,현안,6.991723835697215e-21
2,현안,3.8097859542113327e-4
3,현안,1.8870549000443091e-4
4,현안,2.6404893808738486e-4
5,현안,3.530486674869061e-31
6,현안,8.976999250703334e-4
7,현안,2.8956805678304913e-13
8,현안,3.525727033257137e-11
9,현안,3.437662323823748e-52
1,환자,5.471670878880722e-159
2,환자,1.1889433397717845e-61
3,환자,1.2099988162500602e-4
4,환자,1.3943921606559125e-175
5,환자,2.998323985784657e-8
6,환자,2.6765855229996357e-4
7,환자,4.736969811711489e-178
8,환자,5.082932827655822e-176
9,환자,3.0728304634397054e-4
1,회복,3.59611318757191e-16
2,회복,1.0830527126002273e-4
3,회복,3.616814548792701e-8
4,회복,1.7245497465623124e-4
5,회복,1.2495804050689076e-7
6,회복,7.538350200965367e-4
7,회복,1.636385679004418e-23
8,회복,1.586765626401534e-4
9,회복,8.776884459463458e-4
1,규율,3.7073637525380517e-4
2,규율,5.632440155832385e-13
3,규율,1.6236430160702673e-27
4,규율,7.922315342063367e-5
5,규율,3.5667586558191277e-4
6,규율,3.9699000976918297e-4
7,규율,1.2258870596281623e-175
8,규율,1.9967157484113404e-15
9,규율,1.115801986965713e-76
1,약속,8.61168540522359e-15
2,약속,0.0013400871620390339
3,약속,0.001268114467709257
4,약속,9.02935381760264e-4
5,약속,0.0010004807753259978
6,약속,1.3274431279754723e-12
7,약속,8.03502474675246e-4
8,약속,3.110573124488165e-23
9,약속,3.319801960855082e-4
1,유사,4.003301865748782e-4
2,유사,6.46883888977798e-9
3,유사,1.7353141584355734e-172
4,유사,1.0948680941399289e-12
5,유사,1.3299771846919328e-4
6,유사,5.708687657241497e-172
7,유사,9.812923567800997e-4
8,유사,6.685472936551131e-24
9,유사,1.8018958707245237e-21
1,이것,1.8654963138061586e-4
2,이것,3.407086866880144e-4
3,이것,5.8193770049528376e-11
4,이것,1.994619204201728e-6
5,이것,3.506165674115768e-4
6,이것,3.700936880134812e-4
7,이것,3.9003456562913055e-25
8,이것,1.5190766947331723e-17
9,이것,3.529480302794955e-4
1,상대방,3.4980473610341065e-4
2,상대방,1.1722661761402508e-7
3,상대방,5.44318976748921e-173
4,상대방,3.798105417391779e-111
5,상대방,1.343054814823092e-25
6,상대방,1.5640769828364124e-165
7,상대방,2.7649918295491016e-4
8,상대방,2.7914919359328865e-170
9,상대방,2.1414842656822322e-23
1,그간,2.6923896018015927e-4
2,그간,6.660503076731092e-4
3,그간,9.627592091885743e-5
4,그간,1.8889603024354428e-5
5,그간,2.45466318531873e-5
6,그간,4.044870273841683e-4
7,그간,2.0070813661989535e-4
8,그간,9.061378155200385e-5
9,그간,5.669140009833993e-4
1,깨끗,3.5318288219927243e-12
2,깨끗,1.2643583573953028e-21
3,깨끗,3.123881875983362e-6
4,깨끗,6.906236068760201e-79
5,깨끗,9.466119586095889e-6
6,깨끗,3.052200119561446e-4
7,깨끗,3.87002091426234e-159
8,깨끗,7.605240132910176e-5
9,깨끗,7.813729330625449e-4
1,불공정,1.2608277959831264e-17
2,불공정,4.5254533108910894e-24
3,불공정,0.0018434049834330766
